Date,Open,High,Low,Close,Adj Close,Volume,SMA2,SMA5,SMA10,SMA25,SMA50,SMA90,SMA120,SMA180,EWMA,middle_band,upper_band,lower_band
1997-05-15,2.4375,2.5,1.9270833730697632,1.9583333730697632,1.9583333730697632,72156000,,,,,,,,,,,,
1997-05-16,1.96875,1.9791666269302368,1.7083333730697632,1.7291666269302368,1.7291666269302368,14700000,1.84375,,,,,,,,,,,
1997-05-19,1.7604166269302368,1.7708333730697632,1.625,1.7083333730697632,1.7083333730697632,6106800,1.71875,,,,,,,,,,,
1997-05-20,1.7291666269302368,1.75,1.6354166269302368,1.6354166269302368,1.6354166269302368,5467200,1.671875,,,,,,,,,,,
1997-05-21,1.6354166269302368,1.6458333730697632,1.375,1.4270833730697632,1.4270833730697632,18853200,1.53125,1.6916666746139526,,,,,,,,,,
1997-05-22,1.4375,1.4479166269302368,1.3125,1.3958333730697632,1.3958333730697632,11776800,1.4114583730697632,1.5791666746139525,,,,,,,,,,
1997-05-23,1.40625,1.5208333730697632,1.3333333730697632,1.5,1.5,15937200,1.4479166865348816,1.5333333492279053,,,,,,,,,,
1997-05-27,1.5104166269302368,1.6458333730697632,1.4583333730697632,1.5833333730697632,1.5833333730697632,8697600,1.5416666865348816,1.5083333492279052,,,,,,,,,,
1997-05-28,1.625,1.6354166269302368,1.53125,1.53125,1.53125,4574400,1.5572916865348816,1.4875000238418579,,,,,,,,,,
1997-05-29,1.5416666269302368,1.5416666269302368,1.4791666269302368,1.5052083730697632,1.5052083730697632,3472800,1.5182291865348816,1.5031250238418579,1.5973958492279052,,,,,,,,,
1997-05-30,1.5,1.5104166269302368,1.4791666269302368,1.5,1.5,2594400,1.5026041865348816,1.5239583492279052,1.5515625119209289,,,,,,,,,
1997-06-02,1.5104166269302368,1.53125,1.5,1.5104166269302368,1.5104166269302368,591600,1.5052083134651184,1.5260416746139527,1.529687511920929,,,,,,,,,
1997-06-03,1.53125,1.53125,1.4791666269302368,1.4791666269302368,1.4791666269302368,1183200,1.4947916269302368,1.5052083253860473,1.5067708373069764,,,,,,,,,
1997-06-04,1.4791666269302368,1.4895833730697632,1.3958333730697632,1.4166666269302368,1.4166666269302368,3080400,1.4479166269302368,1.4822916507720947,1.4848958373069763,,,,,,,,,
1997-06-05,1.4166666269302368,1.5416666269302368,1.375,1.5416666269302368,1.5416666269302368,5672400,1.4791666269302368,1.4895833015441895,1.4963541626930237,,,,,,,,,
1997-06-06,1.515625,1.7083333730697632,1.5104166269302368,1.65625,1.65625,7807200,1.5989583134651184,1.5208333015441895,1.5223958253860475,,,,,,,,,
1997-06-09,1.65625,1.7083333730697632,1.65625,1.6875,1.6875,2352000,1.671875,1.556249976158142,1.5411458253860473,,,,,,,,,
